title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,scraped_date,url
4 Bedroom Duplex Apartment For Sale In Zarkon Heights,PKR 3.35 Crore,33500000,3,6,16.6 Marla,3735.0000000000005,8969,Flat,False,30,301Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,82,Flats_Islamabad,2026-07-24,https://www.zameen.com/Property/g_15_zarkon_heights_4_bedroom_duplex_apartment_for_sale_in_zarkon_heights-50808186-10169-1.html
Luxury Apartments For Sale In Marbella Drive Residency Lahore,PKR 72.5 Lakh,7250000,,1,1.8 Marla,405.0,17901,Flat,True,11,super hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/raiwind_road_marbella_drive_residency_luxury_apartments_for_sale_in_marbella_drive_residency_lahore-54348942-22560-1.html
Centrally Located Prime Location House Available In Bagh-E-Iram Housing Society For Sale,PKR 3.9 Crore,39000000,5,6,10 Marla,2250.0,17333,House,True,42,super hot421VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_bagh-e-iram_housing_society_centrally_located_prime_location_house_available_in_bagh-e-iram_housing_society_for_sale-54378521-8335-1.html
22 Marla State-Of-The-Art Luxury Bungalow With Basement & Swimming Pool In Paragon City Lahore,PKR 9.25 Crore,92500000,5,6,1.1 Kanal,4950.0,18686,House,False,31,hot31Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/paragon_city_paragon_city_-_mounds_block_22_marla_state-of-the-art_luxury_bungalow_with_basement_swimming_pool_in_paragon_city_lahore-54323595-4117-1.html
5 Marla Perfect Home for Comfortable Living,PKR 1.95 Crore,19500000,3,4,5 Marla,1125.0,17333,Unknown,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_1_block_5_marla_perfect_home_for_comfortable_living-54392848-9249-1.html
12 Marla Brand New modren Flat Available For Sale In Askari 10 Sec S Lahore,PKR 4.8 Crore,48000000,4,5,12 Marla,2700.0,17777,Flat,True,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/askari_askari_10_12_marla_brand_new_modren_flat_available_for_sale_in_askari_10_sec_s_lahore-54513198-1011-1.html
12 Marla Brand New modren Flat Available For Sale In Askari 10 Sec S Lahore,PKR 4.35 Crore,43500000,4,5,12 Marla,2700.0,16111,Flat,True,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/askari_askari_10_12_marla_brand_new_modren_flat_available_for_sale_in_askari_10_sec_s_lahore-54513182-1011-1.html
"10 Marla Elegant Brand New House For Sale In Park View City, Lahore",PKR 4 Crore,40000000,5,5,10 Marla,2250.0,17777,House,True,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_park_view_city_10_marla_elegant_brand_new_house_for_sale_in_park_view_city_lahore-53579979-1466-1.html
"5 Marla Elegant House For Sale In Park View City, Lahore.",PKR 1.85 Crore,18500000,5,4,5 Marla,1125.0,16444,House,True,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/park_view_city_park_view_city_-_crystal_block_5_marla_elegant_house_for_sale_in_park_view_city_lahore-53535211-17960-1.html
5 Marla Gray Structure House For Sale In ParkViewCity Lahore,PKR 1.45 Crore,14500000,4,4,5 Marla,1125.0,12888,House,True,19,19VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_park_view_city_5_marla_gray_structure_house_for_sale_in_parkviewcity_lahore-51860515-1466-1.html
5 Marla Luxury House For Sale In ParkView City Lahore,PKR 1.7 Crore,17000000,4,5,5 Marla,1125.0,15111,House,True,29,29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_park_view_city_5_marla_luxury_house_for_sale_in_parkview_city_lahore-52403602-1466-1.html
5 Marla House For Sale In Park ViewCity Lahore,PKR 1.8 Crore,18000000,4,4,5 Marla,1125.0,16000,House,True,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_park_view_city_5_marla_house_for_sale_in_park_viewcity_lahore-51957661-1466-1.html
5 Marla Owner Built Well-Maintained Bungalow For Sale In Paragon City Lahore,PKR 2.45 Crore,24500000,3,3,5 Marla,1125.0,21777,House,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/paragon_city_paragon_city_-_executive_block_5_marla_owner_built_well-maintained_bungalow_for_sale_in_paragon_city_lahore-54323609-4116-1.html
Penta Square Open View Studio Apartment Available For Sale,PKR 2.25 Crore,22500000,,1,2.2 Marla,495.00000000000006,45454,Flat,True,36,super hot36Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_penta_square_open_view_studio_apartment_available_for_sale-52176334-11845-1.html
Luxury Apartments for Sale in Swiss Mall MM Alam Road Lahore,PKR 1.75 Crore,17500000,1,1,2 Marla,450.0,38888,Flat,True,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/mm_alam_road_swiss_mall_gulberg_luxury_apartments_for_sale_in_swiss_mall_mm_alam_road_lahore-54363636-19464-1.html
Spacious 10 Marla House Available For sale In Central Park - Block G,PKR 4.25 Crore,42500000,5,5,10 Marla,2250.0,18888,House,True,45,45VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/central_park_housing_scheme_central_park_-_block_g_spacious_10_marla_house_available_for_sale_in_central_park_-_block_g-54513147-3690-1.html
Get A 5 Marla House For sale In Central Park - Block C,PKR 2 Crore,20000000,3,3,5 Marla,1125.0,17777,House,True,20,20VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/central_park_housing_scheme_central_park_-_block_c_get_a_5_marla_house_for_sale_in_central_park_-_block_c-54513146-3686-1.html
Luxury Studio Apartment For Sale In Installments In The Heart Of Lahore Gulberg.,PKR 1.98 Crore,19800000,,1,1.7 Marla,382.5,51764,Flat,True,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/gulberg_3_zameen_hive_luxury_studio_apartment_for_sale_in_installments_in_the_heart_of_lahore_gulberg-54363718-22559-1.html
Luxury Studio Apartment For Sale In Nawaz Sharif IT City CBD Phase 2.,PKR 2.44 Crore,24400000,,,2.1 Marla,472.5,51640,Flat,True,18,hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/nsit_city_zameen_eon_luxury_studio_apartment_for_sale_in_nawaz_sharif_it_city_cbd_phase_2-54363762-22334-1.html
2545 Sqft Luxury Fully Furnished Villa For Sale,PKR 4.3 Crore,43000000,3,4,11.3 Marla,2542.5,16912,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/main_canal_bank_road_the_spring_apartment_homes_2545_sqft_luxury_fully_furnished_villa_for_sale-53852923-10099-1.html
Ideal for Living or Investment 120000 monthly rent,PKR 1.65 Crore,16500000,2,2,3.6 Marla,810.0,20370,Flat,False,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_bahria_town_ideal_for_living_or_investment_120000_monthly_rent-54513025-509-1.html
1 Bed Living Vip Luxury Full Furnished Flat Available For Sale In Johar Town Phase Ii Near Mughal Eye Hospital Lahore,PKR 63 Lakh,6300000,63,1,1.8 Marla,405.0,15555,Flat,True,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/johar_town_johar_town_phase_2_1_bed_living_vip_luxury_full_furnished_flat_available_for_sale_in_johar_town_phase_ii_near_mughal_eye_hospital_lahore-54216219-3961-1.html
Luxury Apartments for Sale in Zameen Jade Lahore,PKR 1.82 Crore,18200000,,1,2.1 Marla,472.5,38518,Flat,True,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/main_canal_bank_road_zameen_jade_luxury_apartments_for_sale_in_zameen_jade_lahore-54373403-21521-1.html
1 Bed Furnished Living Fully Luxury Apartment Available For Sale,PKR 1.25 Crore,12500000,1,1,3.5 Marla,787.5,15873,Flat,True,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/main_canal_bank_road_the_spring_apartment_homes_1_bed_furnished_living_fully_luxury_apartment_available_for_sale-49999560-10099-1.html
Spacious 4-Bed Apartment For Sale In The Heart Of DHA Prime Location,PKR 4.3 Crore,43000000,4,5,12 Marla,2700.0,15925,Flat,False,24,hot241VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,93,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_spacious_4-bed_apartment_for_sale_in_the_heart_of_dha_prime_location-52731884-15703-1.html
Luxury Studio Apartment For Sale At Grand 15 | Easy Installment Plan | Bahria Town Lahore,PKR 59.5 Lakh,5950000,,1,1.6 Marla,360.0,16527,Flat,True,7,super hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_luxury_studio_apartment_for_sale_at_grand_15_easy_installment_plan_bahria_town_lahore-54455408-1802-1.html
4 KANAL EXCLUSIVE FARMHOUSE FOR SALE IN LAHORE,PKR 18 Crore,180000000,6,7,4 Kanal,18000.0,10000,House,True,43,super hot43Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_bedian_road_4_kanal_exclusive_farmhouse_for_sale_in_lahore-54349845-378-1.html
Brand New Luxury Latest VIP Furnished 1 Bed Living Apartment Available For Sale In Shahkam Chowk,PKR 1.85 Crore,18500000,1,2,3.7 Marla,832.5,22222,Flat,True,22,hot22Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/lahore_shahkam_chowk_brand_new_luxury_latest_vip_furnished_1_bed_living_apartment_available_for_sale_in_shahkam_chowk-49661256-11216-1.html
Luxury Apartments in Askari 10 Lahore | 10% Booking | Easy Installments | Possession in 1.5 Years,PKR 5.6 Crore,56000000,4,5,12 Marla,2700.0,20740,Flat,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/askari_askari_10_luxury_apartments_in_askari_10_lahore_10_booking_easy_installments_possession_in_1_5_years-54330443-1011-1.html
Pre-Launch Studio Apartments From Rs. 6.9 Million| 1% Rebate | 4-Year Installment Plan | Marbella Drive Residency,PKR 69.87 Lakh,6987000,,2,1.8 Marla,405.0,17251,Flat,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/raiwind_road_marbella_drive_residency_pre-launch_studio_apartments_from_rs_6_9_million_1_rebate_4-year_installment_plan_marbella_drive_residency-54462883-22560-1.html
Luxury Corner Apartment For Sale In PentaSquare Lahore | Prime DHA Phase 5 | Premium Lifestyle & Investment,PKR 4.5 Crore,45000000,3,4,6.9 Marla,1552.5,28985,Flat,True,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_luxury_corner_apartment_for_sale_in_pentasquare_lahore_prime_dha_phase_5_premium_lifestyle_investment-54495202-11845-1.html
10 Marla 3 Bed Flat For Sale In Askari 11 Lahore.,PKR 3.1 Crore,31000000,3,3,10 Marla,2250.0,13777,Flat,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Lahore,2026-07-24,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_10_marla_3_bed_flat_for_sale_in_askari_11_lahore-47482711-15702-1.html
4 Bed Drawing Dining Road Facing Apartment,PKR 6.25 Crore,62500000,6,4,244 Sq. Yd,2196.0,28460,Flat,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_khalid_bin_walid_road_4_bed_drawing_dining_road_facing_apartment-54427218-253-1.html
3 Bed Drawing Dining Flat Is For Sale,PKR 6.5 Crore,65000000,6,4,200 Sq. Yd,1800.0,36111,Flat,True,10,super hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_tariq_road_3_bed_drawing_dining_flat_is_for_sale-53130859-532-1.html
1200 Sq/ft FULLY RENOVATED APARTMENT AVAILABLE FOR SALE AT BADAR COMMERCIAL,PKR 1.9 Crore,19000000,3,3,133 Sq. Yd,1197.0,15873,Flat,True,16,super hot16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_1200_sq_ft_fully_renovated_apartment_available_for_sale_at_badar_commercial-54332431-8484-1.html
Prime Location Upper Portion For Grabs In 120 Square Yards Karachi,PKR 1.25 Crore,12500000,2,2,120 Sq. Yd,1080.0,11574,Unknown,True,16,super hot16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/nazimabad_nazimabad_3_prime_location_upper_portion_for_grabs_in_120_square_yards_karachi-54309342-7080-1.html
Luxury 2 Bed Apartment For Sale In Installments . . .,PKR 95.75 Lakh,9575000,95,2,92 Sq. Yd,828.0,11564,Flat,True,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/kda_road_premier_one_luxury_2_bed_apartment_for_sale_in_installments-54385040-20525-1.html
Ideally Located Flat Of 1850 Square Feet Is Available For sale In Karachi,PKR 2.95 Crore,29500000,3,4,206 Sq. Yd,1854.0,15911,Flat,True,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_ideally_located_flat_of_1850_square_feet_is_available_for_sale_in_karachi-54513053-12954-1.html
STUNNING 3 BED BUNGALOW FACING APARTMENT AVAILABLE FOR SALE,PKR 1.9 Crore,19000000,1,3,133 Sq. Yd,1197.0,15873,House,False,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_stunning_3_bed_bungalow_facing_apartment_available_for_sale-52365659-8484-1.html
Prominently-Located 240 Square Yards House Available In Scheme 33,PKR 3.9 Crore,39000000,5,6,240 Sq. Yd,2160.0,18055,House,False,,VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,87,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_scheme_33_prominently-located_240_square_yards_house_available_in_scheme_33-54513180-495-1.html
Lakhani Heights Flat For Sale,PKR 22 Lakh,2200000,1,1,42 Sq. Yd,378.0,5820,Flat,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_19_lakhani_heights_flat_for_sale-52311112-6843-1.html
Lakhani Heights Flat,PKR 40 Lakh,4000000,2,2,100 Sq. Yd,900.0,4444,Flat,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_19_lakhani_heights_flat-53825642-6843-1.html
4 Bed Apartment In Dominion Shoping Mall And Appartment Nearest Main Gate Bahria Karachi Available Sale,PKR 1.25 Crore,12500000,1,4,202 Sq. Yd,1818.0,6875,Flat,True,31,super hot31Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_bahria_town_karachi_4_bed_apartment_in_dominion_shoping_mall_and_appartment_nearest_main_gate_bahria_karachi_available_sale-54360836-8298-1.html
Last Unit Available | Luxury 1 Bed Partial Sea View Apartment for Sale | 1376 Sqft | Emaar Panorama | DHA Phase 8 Karachi,PKR 6.95 Crore,69500000,6,1,153 Sq. Yd,1377.0,50472,Flat,True,16,super hot161Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/dha_phase_8_emaar_panorama_last_unit_available_luxury_1_bed_partial_sea_view_apartment_for_sale_1376_sqft_emaar_panorama_dha_phase_8_karachi-54487340-17182-1.html
CHANCE DEAL | Full Sea Facing 3 Bed | 41st Floor | Emaar Panorama | DHA Phase 8 Karachi | Single Belt,PKR 14.65 Crore,146500000,14,3,342 Sq. Yd,3078.0,47595,Unknown,True,22,super hot221Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/dha_phase_8_emaar_panorama_chance_deal_full_sea_facing_3_bed_41st_floor_emaar_panorama_dha_phase_8_karachi_single_belt-54483139-17182-1.html
Big 2 Bed DD For Sale In KDA Society,PKR 1.3 Crore,13000000,1,2,104 Sq. Yd,936.0,13888,Unknown,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/scheme_33_sector_15_a_kda_employees_cooperative_housing_society_big_2_bed_dd_for_sale_in_kda_society-53205802-9077-1.html
2 Bed Lounge For Sale In Karachi University Society,PKR 76 Lakh,7600000,76,2,70 Sq. Yd,630.0,12063,Unknown,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/scheme_33_karachi_university_housing_society_2_bed_lounge_for_sale_in_karachi_university_society-54059896-9184-1.html
3 Bed Drawing Dining Flat West Open,PKR 6 Crore,60000000,6,4,211 Sq. Yd,1899.0,31595,Flat,True,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_shaheed_millat_road_3_bed_drawing_dining_flat_west_open-53055953-413-1.html
1452 Square Feet Flat Available For Sale In Callachi Cooperative Housing Society If You Hurry,PKR 1.75 Crore,17500000,2,3,161 Sq. Yd,1449.0,12077,Flat,True,8,hot81Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_1452_square_feet_flat_available_for_sale_in_callachi_cooperative_housing_society_if_you_hurry-53130852-12954-1.html
Get A West Open 1150 Square Feet Flat For sale In Saima Residencia,PKR 1.55 Crore,15500000,2,2,128 Sq. Yd,1152.0,13454,Flat,False,10,10VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/scheme_33_sector_34_a_saima_residencia_get_a_west_open_1150_square_feet_flat_for_sale_in_saima_residencia-54383253-22375-1.html
Get In Touch Now To Buy A Prime Location Flat In Naya Nazimabad Naya Nazimabad,PKR 1.7 Crore,17000000,2,2,139 Sq. Yd,1251.0,13589,Flat,True,16,super hot161VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_naya_nazimabad_get_in_touch_now_to_buy_a_prime_location_flat_in_naya_nazimabad_naya_nazimabad-54508476-10079-1.html
1ST FLOOR 970 SQ. FT FLAT FOR SALE IN P&T SOCIETY,PKR 63 Lakh,6300000,2,2,108 Sq. Yd,972.0,6481,Flat,True,11,super hot111VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/korangi_p_t_housing_society_1st_floor_970_sq_ft_flat_for_sale_in_p_t_society-52897183-7055-1.html
FLAT SHEA'S RESIDENCY FIRST FLOOR 3BDD W/O CORNER JAUHAR 3A,PKR 2.95 Crore,29500000,3,3,167 Sq. Yd,1503.0,19627,Flat,True,20,super hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_3-a_flat_shea_s_residency_first_floor_3bdd_w_o_corner_jauhar_3a-54376445-6827-1.html
Prime Location 2975 Square Feet Flat Is Available In Askari 5,PKR 5.55 Crore,55500000,5,6,331 Sq. Yd,2979.0,18630,Flat,True,21,super hot211VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/malir_cantonment_askari_5_prime_location_2975_square_feet_flat_is_available_in_askari_5-54448471-6655-1.html
3 Bed Drawing Dining Luxury Apartment For Sale Front Facing,PKR 3.75 Crore,37500000,3,4,210 Sq. Yd,1890.0,19841,Flat,True,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_3_bed_drawing_dining_luxury_apartment_for_sale_front_facing-52229031-12954-1.html
2 Bed Drawing Dining Possession In 3 Months,PKR 2.4 Crore,24000000,2,3,155 Sq. Yd,1395.0,17204,Flat,True,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_2_bed_drawing_dining_possession_in_3_months-53312839-12954-1.html
Daniyal Residency Flats For Sale,PKR 90 Lakh,9000000,2,2,100 Sq. Yd,900.0,10000,Flat,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/scheme_33_daniyal_residency_daniyal_residency_flats_for_sale-54395690-10578-1.html
Nazimabad No 2 J Block Portion 3 Bad Dd First Vip Location,PKR 1.11 Crore,11100000,3,3,120 Sq. Yd,1080.0,10277,Unknown,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/nazimabad_2_nazimabad_2_-_block_d_nazimabad_no_2_j_block_portion_3_bad_dd_first_vip_location-50931885-19876-1.html
3 Bed Drawing Dining,PKR 6.9 Crore,69000000,6,4,217 Sq. Yd,1953.0,35330,Flat,True,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_shaheed_millat_road_3_bed_drawing_dining-54513055-413-1.html
Own a Spacious 3 Bed DD Apartment | Al Madni Heights | Flexible Installment Plan,PKR 3 Crore,30000000,3,3,184 Sq. Yd,1656.0,18115,Flat,True,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/university_road_al_madni_heights_own_a_spacious_3_bed_dd_apartment_al_madni_heights_flexible_installment_plan-54513024-22612-1.html
Premium 3 Bed DD Apartment for Sale | Near Askari Park | Al Madni Heights Karachi,PKR 3 Crore,30000000,3,3,184 Sq. Yd,1656.0,18115,Flat,True,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/university_road_al_madni_heights_premium_3_bed_dd_apartment_for_sale_near_askari_park_al_madni_heights_karachi-54513017-22612-1.html
3 BED DD FIRST FLOOR PORTION FOR SALE NEAR BY DACCA SWEETS,PKR 1.95 Crore,19500000,1,3,140 Sq. Yd,1260.0,15476,Unknown,False,6,6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_6_3_bed_dd_first_floor_portion_for_sale_near_by_dacca_sweets-54513013-6867-1.html
Prime Location Flat Of 1250 Square Feet Available In Naya Nazimabad,PKR 1.85 Crore,18500000,2,2,139 Sq. Yd,1251.0,14788,Flat,True,13,super hot131VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_naya_nazimabad_prime_location_flat_of_1250_square_feet_available_in_naya_nazimabad-54508475-10079-1.html
LUXURY FLATS FOR SALE 4 BED DD,PKR 4.5 Crore,45000000,4,5,300 Sq. Yd,2700.0,16666,Flat,True,16,super hot161Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_luxury_flats_for_sale_4_bed_dd-53141296-12954-1.html
Calachi Icon Apartments For Sale,PKR 3.6 Crore,36000000,4,4,239 Sq. Yd,2151.0,16736,Flat,True,37,super hot371Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/gulshan_e_iqbal_block_10_a_callachi_cooperative_housing_society_calachi_icon_apartments_for_sale-53483399-12954-1.html
Apartment For Sale,PKR 7.5 Crore,75000000,4,5,278 Sq. Yd,2502.0,29976,Flat,True,19,super hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Flats_Karachi,2026-07-24,https://www.zameen.com/Property/karachi_shaheed_millat_road_apartment_for_sale-54399227-413-1.html
